ingredient,target
Phellodendri_chinensis_cortex_ing_77,TAR_147
Phellodendri_chinensis_cortex_ing_77,TAR_275
Phellodendri_chinensis_cortex_ing_77,TAR_5
Phellodendri_chinensis_cortex_ing_77,TAR_434
Phellodendri_chinensis_cortex_ing_77,TAR_56
Phellodendri_chinensis_cortex_ing_77,TAR_221
Phellodendri_chinensis_cortex_ing_77,TAR_69
Phellodendri_chinensis_cortex_ing_77,TAR_452
Phellodendri_chinensis_cortex_ing_77,TAR_136
Phellodendri_chinensis_cortex_ing_77,TAR_373
Phellodendri_chinensis_cortex_ing_47,TAR_188
Phellodendri_chinensis_cortex_ing_47,TAR_24
Phellodendri_chinensis_cortex_ing_47,TAR_206
Phellodendri_chinensis_cortex_ing_47,TAR_27
Phellodendri_chinensis_cortex_ing_47,TAR_292
Phellodendri_chinensis_cortex_ing_47,TAR_288
Phellodendri_chinensis_cortex_ing_47,TAR_100
Phellodendri_chinensis_cortex_ing_47,TAR_186
Phellodendri_chinensis_cortex_ing_47,TAR_284
Phellodendri_chinensis_cortex_ing_37,TAR_198
Phellodendri_chinensis_cortex_ing_37,TAR_259
Phellodendri_chinensis_cortex_ing_37,TAR_231
Phellodendri_chinensis_cortex_ing_37,TAR_392
Phellodendri_chinensis_cortex_ing_71,TAR_423
Phellodendri_chinensis_cortex_ing_71,TAR_320
Phellodendri_chinensis_cortex_ing_71,TAR_349
Phellodendri_chinensis_cortex_ing_71,TAR_313
Phellodendri_chinensis_cortex_ing_71,TAR_61
Phellodendri_chinensis_cortex_ing_71,TAR_66
Phellodendri_chinensis_cortex_ing_71,TAR_500
Phellodendri_chinensis_cortex_ing_13,TAR_192
Phellodendri_chinensis_cortex_ing_13,TAR_407
Phellodendri_chinensis_cortex_ing_13,TAR_174
Phellodendri_chinensis_cortex_ing_13,TAR_286
Phellodendri_chinensis_cortex_ing_13,TAR_481
Phellodendri_chinensis_cortex_ing_13,TAR_188
Phellodendri_chinensis_cortex_ing_13,TAR_387
Phellodendri_chinensis_cortex_ing_13,TAR_74
Phellodendri_chinensis_cortex_ing_13,TAR_102
Phellodendri_chinensis_cortex_ing_78,TAR_206
Phellodendri_chinensis_cortex_ing_78,TAR_257
Phellodendri_chinensis_cortex_ing_78,TAR_21
Phellodendri_chinensis_cortex_ing_78,TAR_24
Phellodendri_chinensis_cortex_ing_78,TAR_20
Phellodendri_chinensis_cortex_ing_78,TAR_71
Phellodendri_chinensis_cortex_ing_78,TAR_366
Phellodendri_chinensis_cortex_ing_78,TAR_171
Phellodendri_chinensis_cortex_ing_78,TAR_412
Phellodendri_chinensis_cortex_ing_78,TAR_243
Phellodendri_chinensis_cortex_ing_78,TAR_266
Phellodendri_chinensis_cortex_ing_59,TAR_311
Phellodendri_chinensis_cortex_ing_59,TAR_458
Phellodendri_chinensis_cortex_ing_59,TAR_264
Phellodendri_chinensis_cortex_ing_59,TAR_72
Phellodendri_chinensis_cortex_ing_59,TAR_168
Anemarrhenae_rhizoma_ing_41,TAR_202
Anemarrhenae_rhizoma_ing_41,TAR_316
Anemarrhenae_rhizoma_ing_41,TAR_379
Anemarrhenae_rhizoma_ing_41,TAR_432
Anemarrhenae_rhizoma_ing_41,TAR_154
Anemarrhenae_rhizoma_ing_76,TAR_260
Anemarrhenae_rhizoma_ing_76,TAR_425
Anemarrhenae_rhizoma_ing_76,TAR_261
Anemarrhenae_rhizoma_ing_76,TAR_273
Anemarrhenae_rhizoma_ing_76,TAR_251
Anemarrhenae_rhizoma_ing_76,TAR_363
Anemarrhenae_rhizoma_ing_76,TAR_289
Anemarrhenae_rhizoma_ing_76,TAR_154
Anemarrhenae_rhizoma_ing_61,TAR_189
Anemarrhenae_rhizoma_ing_61,TAR_170
Anemarrhenae_rhizoma_ing_61,TAR_345
Anemarrhenae_rhizoma_ing_15,TAR_299
Anemarrhenae_rhizoma_ing_15,TAR_158
Anemarrhenae_rhizoma_ing_15,TAR_408
Anemarrhenae_rhizoma_ing_15,TAR_461
Anemarrhenae_rhizoma_ing_15,TAR_372
Anemarrhenae_rhizoma_ing_15,TAR_447
Anemarrhenae_rhizoma_ing_15,TAR_353
Anemarrhenae_rhizoma_ing_15,TAR_323
Anemarrhenae_rhizoma_ing_15,TAR_14
Anemarrhenae_rhizoma_ing_77,TAR_136
Anemarrhenae_rhizoma_ing_77,TAR_496
Anemarrhenae_rhizoma_ing_77,TAR_336
Anemarrhenae_rhizoma_ing_77,TAR_401
Anemarrhenae_rhizoma_ing_77,TAR_498
Anemarrhenae_rhizoma_ing_77,TAR_398
Anemarrhenae_rhizoma_ing_77,TAR_297
Anemarrhenae_rhizoma_ing_77,TAR_296
Anemarrhenae_rhizoma_ing_77,TAR_117
Anemarrhenae_rhizoma_ing_77,TAR_370
Anemarrhenae_rhizoma_ing_7,TAR_246
Anemarrhenae_rhizoma_ing_7,TAR_88
Anemarrhenae_rhizoma_ing_7,TAR_269
Anemarrhenae_rhizoma_ing_7,TAR_323
Anemarrhenae_rhizoma_ing_7,TAR_370
Anemarrhenae_rhizoma_ing_7,TAR_318
Anemarrhenae_rhizoma_ing_7,TAR_397
Anemarrhenae_rhizoma_ing_7,TAR_431
Anemarrhenae_rhizoma_ing_7,TAR_195
Anemarrhenae_rhizoma_ing_7,TAR_76
Anemarrhenae_rhizoma_ing_7,TAR_421
Anemarrhenae_rhizoma_ing_7,TAR_349
Anemarrhenae_rhizoma_ing_32,TAR_294
Anemarrhenae_rhizoma_ing_32,TAR_486
Anemarrhenae_rhizoma_ing_32,TAR_359
Anemarrhenae_rhizoma_ing_15,TAR_10
Anemarrhenae_rhizoma_ing_15,TAR_226
Anemarrhenae_rhizoma_ing_15,TAR_161
Anemarrhenae_rhizoma_ing_15,TAR_215
Anemarrhenae_rhizoma_ing_15,TAR_78
Anemarrhenae_rhizoma_ing_15,TAR_212
Anemarrhenae_rhizoma_ing_89,TAR_211
Anemarrhenae_rhizoma_ing_89,TAR_257
Anemarrhenae_rhizoma_ing_89,TAR_397
Anemarrhenae_rhizoma_ing_89,TAR_314
Anemarrhenae_rhizoma_ing_89,TAR_472
Anemarrhenae_rhizoma_ing_89,TAR_242
Anemarrhenae_rhizoma_ing_95,TAR_362
Anemarrhenae_rhizoma_ing_95,TAR_71
Anemarrhenae_rhizoma_ing_95,TAR_266
Anemarrhenae_rhizoma_ing_27,TAR_167
Anemarrhenae_rhizoma_ing_27,TAR_340
Anemarrhenae_rhizoma_ing_27,TAR_245
Anemarrhenae_rhizoma_ing_27,TAR_270
Anemarrhenae_rhizoma_ing_27,TAR_193
Anemarrhenae_rhizoma_ing_27,TAR_161
Anemarrhenae_rhizoma_ing_27,TAR_490
Anemarrhenae_rhizoma_ing_27,TAR_89
Anemarrhenae_rhizoma_ing_27,TAR_236
Anemarrhenae_rhizoma_ing_27,TAR_468
Anemarrhenae_rhizoma_ing_27,TAR_273
Anemarrhenae_rhizoma_ing_44,TAR_182
Anemarrhenae_rhizoma_ing_44,TAR_347
Anemarrhenae_rhizoma_ing_44,TAR_396
Anemarrhenae_rhizoma_ing_44,TAR_445
Anemarrhenae_rhizoma_ing_44,TAR_370
Anemarrhenae_rhizoma_ing_44,TAR_349
Anemarrhenae_rhizoma_ing_44,TAR_330
Anemarrhenae_rhizoma_ing_44,TAR_412
Anemarrhenae_rhizoma_ing_44,TAR_355
Anemarrhenae_rhizoma_ing_44,TAR_136
Anemarrhenae_rhizoma_ing_44,TAR_313
Anemarrhenae_rhizoma_ing_62,TAR_491
Anemarrhenae_rhizoma_ing_62,TAR_127
Anemarrhenae_rhizoma_ing_62,TAR_143
Anemarrhenae_rhizoma_ing_62,TAR_286
Anemarrhenae_rhizoma_ing_62,TAR_153
Anemarrhenae_rhizoma_ing_62,TAR_116
Anemarrhenae_rhizoma_ing_39,TAR_361
Anemarrhenae_rhizoma_ing_39,TAR_107
Anemarrhenae_rhizoma_ing_39,TAR_354
Anemarrhenae_rhizoma_ing_39,TAR_361
Anemarrhenae_rhizoma_ing_39,TAR_251
Anemarrhenae_rhizoma_ing_39,TAR_163
Anemarrhenae_rhizoma_ing_39,TAR_246
Gardeniae_fructus_ing_72,TAR_148
Gardeniae_fructus_ing_72,TAR_63
Gardeniae_fructus_ing_72,TAR_294
Gardeniae_fructus_ing_72,TAR_347
Gardeniae_fructus_ing_72,TAR_279
Gardeniae_fructus_ing_72,TAR_195
Gardeniae_fructus_ing_72,TAR_459
Gardeniae_fructus_ing_51,TAR_489
Gardeniae_fructus_ing_51,TAR_396
Gardeniae_fructus_ing_51,TAR_412
Gardeniae_fructus_ing_51,TAR_75
Gardeniae_fructus_ing_51,TAR_149
Gardeniae_fructus_ing_51,TAR_22
Gardeniae_fructus_ing_51,TAR_148
Gardeniae_fructus_ing_51,TAR_490
Gardeniae_fructus_ing_92,TAR_178
Gardeniae_fructus_ing_92,TAR_474
Gardeniae_fructus_ing_92,TAR_227
Gardeniae_fructus_ing_92,TAR_336
Gardeniae_fructus_ing_33,TAR_110
Gardeniae_fructus_ing_33,TAR_104
Gardeniae_fructus_ing_33,TAR_424
Gardeniae_fructus_ing_33,TAR_276
Gardeniae_fructus_ing_33,TAR_139
Gardeniae_fructus_ing_33,TAR_478
Gardeniae_fructus_ing_33,TAR_288
Gardeniae_fructus_ing_33,TAR_357
Gardeniae_fructus_ing_33,TAR_140
Gardeniae_fructus_ing_33,TAR_71
Gardeniae_fructus_ing_14,TAR_380
Gardeniae_fructus_ing_14,TAR_301
Gardeniae_fructus_ing_14,TAR_123
Gardeniae_fructus_ing_14,TAR_125
Gardeniae_fructus_ing_14,TAR_26
Gardeniae_fructus_ing_14,TAR_343
Gardeniae_fructus_ing_14,TAR_464
Gardeniae_fructus_ing_14,TAR_272
Gardeniae_fructus_ing_14,TAR_116
Gardeniae_fructus_ing_14,TAR_327
Gardeniae_fructus_ing_14,TAR_120
Gardeniae_fructus_ing_14,TAR_27
Gardeniae_fructus_ing_13,TAR_170
Gardeniae_fructus_ing_13,TAR_368
Gardeniae_fructus_ing_13,TAR_242
Gardeniae_fructus_ing_13,TAR_52
Gardeniae_fructus_ing_13,TAR_349
Gardeniae_fructus_ing_13,TAR_395
Gardeniae_fructus_ing_13,TAR_71
Gardeniae_fructus_ing_13,TAR_3
Gardeniae_fructus_ing_13,TAR_494
Gardeniae_fructus_ing_71,TAR_209
Gardeniae_fructus_ing_71,TAR_335
Gardeniae_fructus_ing_71,TAR_479
Gardeniae_fructus_ing_71,TAR_451
Gardeniae_fructus_ing_71,TAR_450
Gardeniae_fructus_ing_61,TAR_334
Gardeniae_fructus_ing_61,TAR_103
Gardeniae_fructus_ing_61,TAR_388
Gardeniae_fructus_ing_61,TAR_494
Gardeniae_fructus_ing_61,TAR_148
Gardeniae_fructus_ing_61,TAR_165
Gardeniae_fructus_ing_61,TAR_147
Gardeniae_fructus_ing_61,TAR_331
Gardeniae_fructus_ing_61,TAR_31
Gardeniae_fructus_ing_61,TAR_465
Gardeniae_fructus_ing_99,TAR_334
Gardeniae_fructus_ing_99,TAR_294
Gardeniae_fructus_ing_99,TAR_119
Gardeniae_fructus_ing_99,TAR_274
Gardeniae_fructus_ing_95,TAR_468
Gardeniae_fructus_ing_95,TAR_472
Gardeniae_fructus_ing_95,TAR_90
Carthami_flos_ing_23,TAR_429
Carthami_flos_ing_23,TAR_204
Carthami_flos_ing_23,TAR_404
Carthami_flos_ing_64,TAR_480
Carthami_flos_ing_64,TAR_384
Carthami_flos_ing_64,TAR_493
Carthami_flos_ing_64,TAR_447
Carthami_flos_ing_64,TAR_475
Carthami_flos_ing_38,TAR_5
Carthami_flos_ing_38,TAR_153
Carthami_flos_ing_38,TAR_291
Carthami_flos_ing_78,TAR_476
Carthami_flos_ing_78,TAR_172
Carthami_flos_ing_78,TAR_146
Carthami_flos_ing_78,TAR_233
Carthami_flos_ing_83,TAR_269
Carthami_flos_ing_83,TAR_253
Carthami_flos_ing_83,TAR_456
Carthami_flos_ing_83,TAR_481
Carthami_flos_ing_83,TAR_69
Carthami_flos_ing_83,TAR_436
Carthami_flos_ing_83,TAR_259
Carthami_flos_ing_83,TAR_240
Carthami_flos_ing_83,TAR_140
Carthami_flos_ing_83,TAR_99
Carthami_flos_ing_83,TAR_415
Carthami_flos_ing_15,TAR_84
Carthami_flos_ing_15,TAR_375
Carthami_flos_ing_15,TAR_235
Carthami_flos_ing_15,TAR_332
Carthami_flos_ing_15,TAR_132
Carthami_flos_ing_15,TAR_368
Carthami_flos_ing_15,TAR_96
Carthami_flos_ing_15,TAR_8
Carthami_flos_ing_95,TAR_405
Carthami_flos_ing_95,TAR_152
Carthami_flos_ing_95,TAR_291
Carthami_flos_ing_95,TAR_346
Carthami_flos_ing_95,TAR_388
Carthami_flos_ing_95,TAR_99
Carthami_flos_ing_95,TAR_90
Carthami_flos_ing_95,TAR_313
Carthami_flos_ing_82,TAR_424
Carthami_flos_ing_82,TAR_219
Carthami_flos_ing_82,TAR_264
Carthami_flos_ing_82,TAR_168
Carthami_flos_ing_82,TAR_45
Carthami_flos_ing_82,TAR_206
Carthami_flos_ing_82,TAR_343
Carthami_flos_ing_82,TAR_49
Carthami_flos_ing_82,TAR_95
Carthami_flos_ing_18,TAR_166
Carthami_flos_ing_18,TAR_480
Carthami_flos_ing_18,TAR_128
Carthami_flos_ing_18,TAR_4
Carthami_flos_ing_18,TAR_134
Carthami_flos_ing_18,TAR_197
Carthami_flos_ing_18,TAR_121
Carthami_flos_ing_18,TAR_229
Carthami_flos_ing_18,TAR_386
Carthami_flos_ing_18,TAR_137
Carthami_flos_ing_43,TAR_299
Carthami_flos_ing_43,TAR_371
Carthami_flos_ing_43,TAR_294
Carthami_flos_ing_43,TAR_6
Carthami_flos_ing_43,TAR_134
Carthami_flos_ing_43,TAR_335
Carthami_flos_ing_43,TAR_185
Carthami_flos_ing_89,TAR_32
Carthami_flos_ing_89,TAR_342
Carthami_flos_ing_89,TAR_61
Carthami_flos_ing_89,TAR_239
Carthami_flos_ing_89,TAR_158
Carthami_flos_ing_89,TAR_82
Leonuri_herba_ing_88,TAR_473
Leonuri_herba_ing_88,TAR_459
Leonuri_herba_ing_88,TAR_455
Leonuri_herba_ing_88,TAR_361
Leonuri_herba_ing_88,TAR_395
Leonuri_herba_ing_88,TAR_160
Leonuri_herba_ing_88,TAR_354
Leonuri_herba_ing_88,TAR_61
Leonuri_herba_ing_88,TAR_328
Leonuri_herba_ing_88,TAR_470
Leonuri_herba_ing_88,TAR_482
Leonuri_herba_ing_38,TAR_315
Leonuri_herba_ing_38,TAR_114
Leonuri_herba_ing_38,TAR_113
Leonuri_herba_ing_38,TAR_491
Leonuri_herba_ing_38,TAR_69
Leonuri_herba_ing_38,TAR_245
Leonuri_herba_ing_38,TAR_79
Leonuri_herba_ing_38,TAR_233
Leonuri_herba_ing_96,TAR_192
Leonuri_herba_ing_96,TAR_213
Leonuri_herba_ing_96,TAR_360
Leonuri_herba_ing_96,TAR_282
Leonuri_herba_ing_96,TAR_468
Leonuri_herba_ing_96,TAR_242
Leonuri_herba_ing_96,TAR_388
Leonuri_herba_ing_96,TAR_276
Leonuri_herba_ing_96,TAR_411
Leonuri_herba_ing_96,TAR_341
Leonuri_herba_ing_96,TAR_423
Leonuri_herba_ing_96,TAR_112
Leonuri_herba_ing_98,TAR_349
Leonuri_herba_ing_98,TAR_387
Leonuri_herba_ing_98,TAR_306
Leonuri_herba_ing_98,TAR_448
Leonuri_herba_ing_98,TAR_404
Leonuri_herba_ing_98,TAR_42
Leonuri_herba_ing_68,TAR_271
Leonuri_herba_ing_68,TAR_361
Leonuri_herba_ing_68,TAR_186
Leonuri_herba_ing_68,TAR_40
Leonuri_herba_ing_68,TAR_470
Leonuri_herba_ing_68,TAR_289
Leonuri_herba_ing_68,TAR_58
Leonuri_herba_ing_68,TAR_32
Leonuri_herba_ing_68,TAR_425
Leonuri_herba_ing_68,TAR_281
Leonuri_herba_ing_65,TAR_294
Leonuri_herba_ing_65,TAR_275
Leonuri_herba_ing_65,TAR_77
Leonuri_herba_ing_65,TAR_85
Leonuri_herba_ing_65,TAR_168
Leonuri_herba_ing_65,TAR_438
Leonuri_herba_ing_67,TAR_60
Leonuri_herba_ing_67,TAR_349
Leonuri_herba_ing_67,TAR_106
Leonuri_herba_ing_67,TAR_368
Leonuri_herba_ing_67,TAR_299
Leonuri_herba_ing_67,TAR_251
Leonuri_herba_ing_67,TAR_47
Leonuri_herba_ing_67,TAR_461
Leonuri_herba_ing_67,TAR_262
Leonuri_herba_ing_67,TAR_229
Leonuri_herba_ing_8,TAR_68
Leonuri_herba_ing_8,TAR_263
Leonuri_herba_ing_8,TAR_213
Leonuri_herba_ing_8,TAR_234
Leonuri_herba_ing_8,TAR_289
Leonuri_herba_ing_8,TAR_30
Leonuri_herba_ing_8,TAR_287
Leonuri_herba_ing_8,TAR_237
Leonuri_herba_ing_8,TAR_345
Leonuri_herba_ing_8,TAR_414
Leonuri_herba_ing_40,TAR_203
Leonuri_herba_ing_40,TAR_131
Leonuri_herba_ing_40,TAR_419
Leonuri_herba_ing_1,TAR_297
Leonuri_herba_ing_1,TAR_38
Leonuri_herba_ing_1,TAR_24
Leonuri_herba_ing_1,TAR_217
Leonuri_herba_ing_1,TAR_177
Leonuri_herba_ing_1,TAR_359
Leonuri_herba_ing_9,TAR_31
Leonuri_herba_ing_9,TAR_479
Leonuri_herba_ing_9,TAR_458
Leonuri_herba_ing_9,TAR_36
Leonuri_herba_ing_9,TAR_479
Leonuri_herba_ing_9,TAR_242
Leonuri_herba_ing_9,TAR_17
Leonuri_herba_ing_9,TAR_147
Leonuri_herba_ing_9,TAR_210
Leonuri_herba_ing_9,TAR_93
Leonuri_herba_ing_9,TAR_394
Schisandrae_chinensis_fructus_ing_99,TAR_192
Schisandrae_chinensis_fructus_ing_99,TAR_457
Schisandrae_chinensis_fructus_ing_99,TAR_196
Schisandrae_chinensis_fructus_ing_99,TAR_230
Schisandrae_chinensis_fructus_ing_99,TAR_446
Schisandrae_chinensis_fructus_ing_99,TAR_470
Schisandrae_chinensis_fructus_ing_99,TAR_465
Schisandrae_chinensis_fructus_ing_99,TAR_194
Schisandrae_chinensis_fructus_ing_99,TAR_193
Schisandrae_chinensis_fructus_ing_11,TAR_69
Schisandrae_chinensis_fructus_ing_11,TAR_335
Schisandrae_chinensis_fructus_ing_11,TAR_441
Schisandrae_chinensis_fructus_ing_11,TAR_179
Schisandrae_chinensis_fructus_ing_11,TAR_61
Schisandrae_chinensis_fructus_ing_11,TAR_92
Schisandrae_chinensis_fructus_ing_11,TAR_276
Schisandrae_chinensis_fructus_ing_11,TAR_202
Schisandrae_chinensis_fructus_ing_11,TAR_271
Schisandrae_chinensis_fructus_ing_11,TAR_66
Schisandrae_chinensis_fructus_ing_11,TAR_373
Schisandrae_chinensis_fructus_ing_29,TAR_388
Schisandrae_chinensis_fructus_ing_29,TAR_12
Schisandrae_chinensis_fructus_ing_29,TAR_153
Schisandrae_chinensis_fructus_ing_60,TAR_218
Schisandrae_chinensis_fructus_ing_60,TAR_273
Schisandrae_chinensis_fructus_ing_60,TAR_195
Schisandrae_chinensis_fructus_ing_60,TAR_422
Schisandrae_chinensis_fructus_ing_60,TAR_118
Schisandrae_chinensis_fructus_ing_60,TAR_127
Schisandrae_chinensis_fructus_ing_60,TAR_236
Schisandrae_chinensis_fructus_ing_60,TAR_178
Schisandrae_chinensis_fructus_ing_60,TAR_80
Schisandrae_chinensis_fructus_ing_60,TAR_142
Schisandrae_chinensis_fructus_ing_60,TAR_97
Schisandrae_chinensis_fructus_ing_93,TAR_17
Schisandrae_chinensis_fructus_ing_93,TAR_415
Schisandrae_chinensis_fructus_ing_93,TAR_339
Schisandrae_chinensis_fructus_ing_93,TAR_215
Schisandrae_chinensis_fructus_ing_79,TAR_124
Schisandrae_chinensis_fructus_ing_79,TAR_106
Schisandrae_chinensis_fructus_ing_79,TAR_35
Schisandrae_chinensis_fructus_ing_13,TAR_18
Schisandrae_chinensis_fructus_ing_13,TAR_229
Schisandrae_chinensis_fructus_ing_13,TAR_307
Schisandrae_chinensis_fructus_ing_13,TAR_345
Schisandrae_chinensis_fructus_ing_13,TAR_361
Schisandrae_chinensis_fructus_ing_13,TAR_447
Schisandrae_chinensis_fructus_ing_13,TAR_25
Schisandrae_chinensis_fructus_ing_13,TAR_126
Schisandrae_chinensis_fructus_ing_13,TAR_380
Schisandrae_chinensis_fructus_ing_13,TAR_23
Schisandrae_chinensis_fructus_ing_13,TAR_206
Schisandrae_chinensis_fructus_ing_13,TAR_225
Chuanxiong_rhizoma_ing_70,TAR_387
Chuanxiong_rhizoma_ing_70,TAR_443
Chuanxiong_rhizoma_ing_70,TAR_398
Chuanxiong_rhizoma_ing_70,TAR_29
Chuanxiong_rhizoma_ing_70,TAR_72
Chuanxiong_rhizoma_ing_70,TAR_258
Chuanxiong_rhizoma_ing_38,TAR_418
Chuanxiong_rhizoma_ing_38,TAR_470
Chuanxiong_rhizoma_ing_38,TAR_375
Chuanxiong_rhizoma_ing_38,TAR_295
Chuanxiong_rhizoma_ing_38,TAR_164
Chuanxiong_rhizoma_ing_38,TAR_296
Chuanxiong_rhizoma_ing_77,TAR_122
Chuanxiong_rhizoma_ing_77,TAR_155
Chuanxiong_rhizoma_ing_77,TAR_449
Chuanxiong_rhizoma_ing_77,TAR_74
Chuanxiong_rhizoma_ing_77,TAR_339
Chuanxiong_rhizoma_ing_77,TAR_267
Chuanxiong_rhizoma_ing_77,TAR_114
Chuanxiong_rhizoma_ing_77,TAR_212
Chuanxiong_rhizoma_ing_39,TAR_32
Chuanxiong_rhizoma_ing_39,TAR_286
Chuanxiong_rhizoma_ing_39,TAR_486
Chuanxiong_rhizoma_ing_39,TAR_303
Chuanxiong_rhizoma_ing_39,TAR_451
Chuanxiong_rhizoma_ing_39,TAR_377
Chuanxiong_rhizoma_ing_39,TAR_467
Chuanxiong_rhizoma_ing_23,TAR_285
Chuanxiong_rhizoma_ing_23,TAR_254
Chuanxiong_rhizoma_ing_23,TAR_25
Chuanxiong_rhizoma_ing_23,TAR_498
Chuanxiong_rhizoma_ing_23,TAR_177
Chuanxiong_rhizoma_ing_23,TAR_483
Chuanxiong_rhizoma_ing_23,TAR_330
Chuanxiong_rhizoma_ing_23,TAR_344
Chuanxiong_rhizoma_ing_23,TAR_196
Chuanxiong_rhizoma_ing_68,TAR_357
Chuanxiong_rhizoma_ing_68,TAR_214
Chuanxiong_rhizoma_ing_68,TAR_210
Chuanxiong_rhizoma_ing_68,TAR_77
Chuanxiong_rhizoma_ing_68,TAR_154
Chuanxiong_rhizoma_ing_68,TAR_193
Chuanxiong_rhizoma_ing_68,TAR_95
Chuanxiong_rhizoma_ing_68,TAR_387
Chuanxiong_rhizoma_ing_69,TAR_124
Chuanxiong_rhizoma_ing_69,TAR_435
Chuanxiong_rhizoma_ing_69,TAR_116
Chuanxiong_rhizoma_ing_69,TAR_154
Chuanxiong_rhizoma_ing_69,TAR_440
Chuanxiong_rhizoma_ing_69,TAR_363
Chuanxiong_rhizoma_ing_69,TAR_74
Chuanxiong_rhizoma_ing_69,TAR_413
Chuanxiong_rhizoma_ing_69,TAR_238
Chuanxiong_rhizoma_ing_69,TAR_469
Chuanxiong_rhizoma_ing_8,TAR_212
Chuanxiong_rhizoma_ing_8,TAR_496
Chuanxiong_rhizoma_ing_8,TAR_214
Chuanxiong_rhizoma_ing_8,TAR_286
Chuanxiong_rhizoma_ing_8,TAR_272
Chuanxiong_rhizoma_ing_8,TAR_69
Chuanxiong_rhizoma_ing_8,TAR_199
Chuanxiong_rhizoma_ing_8,TAR_125
Chuanxiong_rhizoma_ing_8,TAR_131
Chuanxiong_rhizoma_ing_8,TAR_105
Chuanxiong_rhizoma_ing_8,TAR_170
Curcumae_longae_rhizoma_ing_11,TAR_434
Curcumae_longae_rhizoma_ing_11,TAR_190
Curcumae_longae_rhizoma_ing_11,TAR_48
Curcumae_longae_rhizoma_ing_11,TAR_275
Curcumae_longae_rhizoma_ing_11,TAR_371
Curcumae_longae_rhizoma_ing_11,TAR_425
Curcumae_longae_rhizoma_ing_11,TAR_98
Curcumae_longae_rhizoma_ing_11,TAR_27
Curcumae_longae_rhizoma_ing_11,TAR_138
Curcumae_longae_rhizoma_ing_11,TAR_194
Curcumae_longae_rhizoma_ing_87,TAR_309
Curcumae_longae_rhizoma_ing_87,TAR_21
Curcumae_longae_rhizoma_ing_87,TAR_448
Curcumae_longae_rhizoma_ing_87,TAR_38
Curcumae_longae_rhizoma_ing_87,TAR_97
Curcumae_longae_rhizoma_ing_87,TAR_412
Curcumae_longae_rhizoma_ing_87,TAR_390
Curcumae_longae_rhizoma_ing_87,TAR_301
Curcumae_longae_rhizoma_ing_87,TAR_371
Curcumae_longae_rhizoma_ing_87,TAR_344
Curcumae_longae_rhizoma_ing_87,TAR_287
Curcumae_longae_rhizoma_ing_87,TAR_112
Curcumae_longae_rhizoma_ing_62,TAR_446
Curcumae_longae_rhizoma_ing_62,TAR_465
Curcumae_longae_rhizoma_ing_62,TAR_171
Curcumae_longae_rhizoma_ing_62,TAR_156
Curcumae_longae_rhizoma_ing_62,TAR_490
Curcumae_longae_rhizoma_ing_62,TAR_466
Curcumae_longae_rhizoma_ing_2,TAR_480
Curcumae_longae_rhizoma_ing_2,TAR_98
Curcumae_longae_rhizoma_ing_2,TAR_493
Curcumae_longae_rhizoma_ing_2,TAR_380
Curcumae_longae_rhizoma_ing_2,TAR_61
Curcumae_longae_rhizoma_ing_2,TAR_383
Curcumae_longae_rhizoma_ing_97,TAR_469
Curcumae_longae_rhizoma_ing_97,TAR_125
Curcumae_longae_rhizoma_ing_97,TAR_357
Curcumae_longae_rhizoma_ing_97,TAR_310
Curcumae_longae_rhizoma_ing_97,TAR_361
Curcumae_longae_rhizoma_ing_97,TAR_105
Curcumae_longae_rhizoma_ing_97,TAR_204
Curcumae_longae_rhizoma_ing_97,TAR_469
Curcumae_longae_rhizoma_ing_97,TAR_123
Curcumae_longae_rhizoma_ing_97,TAR_283
Curcumae_longae_rhizoma_ing_42,TAR_195
Curcumae_longae_rhizoma_ing_42,TAR_239
Curcumae_longae_rhizoma_ing_42,TAR_274
Curcumae_longae_rhizoma_ing_42,TAR_333
Curcumae_longae_rhizoma_ing_42,TAR_184
Curcumae_longae_rhizoma_ing_42,TAR_158
Curcumae_longae_rhizoma_ing_42,TAR_134
Curcumae_longae_rhizoma_ing_47,TAR_452
Curcumae_longae_rhizoma_ing_47,TAR_255
Curcumae_longae_rhizoma_ing_47,TAR_239
Curcumae_longae_rhizoma_ing_47,TAR_51
Curcumae_longae_rhizoma_ing_47,TAR_412
Curcumae_longae_rhizoma_ing_47,TAR_370
Curcumae_longae_rhizoma_ing_47,TAR_241
Curcumae_longae_rhizoma_ing_47,TAR_390
Curcumae_longae_rhizoma_ing_47,TAR_430
Curcumae_longae_rhizoma_ing_47,TAR_164
Curcumae_longae_rhizoma_ing_47,TAR_469
Curcumae_longae_rhizoma_ing_27,TAR_161
Curcumae_longae_rhizoma_ing_27,TAR_212
Curcumae_longae_rhizoma_ing_27,TAR_24
Curcumae_longae_rhizoma_ing_27,TAR_289
Curcumae_longae_rhizoma_ing_27,TAR_443
Curcumae_longae_rhizoma_ing_27,TAR_114
Curcumae_longae_rhizoma_ing_27,TAR_380
Curcumae_longae_rhizoma_ing_27,TAR_75
Curcumae_longae_rhizoma_ing_3,TAR_284
Curcumae_longae_rhizoma_ing_3,TAR_479
Curcumae_longae_rhizoma_ing_3,TAR_300
Curcumae_longae_rhizoma_ing_3,TAR_297
Curcumae_longae_rhizoma_ing_3,TAR_369
Curcumae_longae_rhizoma_ing_3,TAR_214
Curcumae_longae_rhizoma_ing_3,TAR_152
