id,type,name
comorbid anxiety and depression,Disease,comorbid anxiety and depression
mapk8,Target,mapk8
nos3,Target,nos3
drd1,Gene,drd1
pc12 cell,Species,pc12 cell
duloxetine,Pharmacology,duloxetine
chromatin immunoprecipitation,Evidence,chromatin immunoprecipitation
mtor signaling pathway,Pathway,mtor signaling pathway
vegf,Neurotransmitter,vegf
sod1,Target,sod1
nqo1,Target,nqo1
diarrhea,Adverse_event,diarrhea
constipation,Adverse_event,constipation
weight loss,Adverse_event,weight loss
isi,Scale,isi
shenling kaixin granules,Formula,shenling kaixin granules
il1b,Gene,il1b
fatigue,Adverse_event,fatigue
grip strength test,Experiment_indicator,grip strength test
qi deficiency,Syndrome,qi deficiency
wuling capsules,Formula,wuling capsules
cohort study,Evidence,cohort study
yin deficiency,Syndrome,yin deficiency
pde4b,Target,pde4b
cdrs-r,Scale,cdrs-r
psqi,Scale,psqi
c-ssrs,Scale,c-ssrs
pi3k-akt signaling pathway,Pathway,pi3k-akt signaling pathway
tnf signaling pathway,Pathway,tnf signaling pathway
late-life depression,Disease,late-life depression
tess,Scale,tess
hamd-24,Scale,hamd-24
treatment-resistant depression,Disease,treatment-resistant depression
hama,Scale,hama
acupressure,Intervention,acupressure
psychotherapy,Intervention,psychotherapy
case series,Evidence,case series
erxian decoction,Formula,erxian decoction
cross-sectional study,Evidence,cross-sectional study
shenqi jieyu formula,Formula,shenqi jieyu formula
cox-2,Target,cox-2
bl15,Acupoint,bl15
bl20,Acupoint,bl20
cv4,Acupoint,cv4
li4,Acupoint,li4
cv6,Acupoint,cv6
ex-hn1,Acupoint,ex-hn1
acupoint injection,Administration,acupoint injection
acupoint application,Intervention,acupoint application
nucleus accumbens,Brain_region,nucleus accumbens
rac1,Target,rac1
baihe zhimu decoction,Formula,baihe zhimu decoction
maoa,Gene,maoa
esr1,Target,esr1
nr3c1,Target,nr3c1
syrup,Administration,syrup
919 syrup,Formula,919 syrup
inhalation,Administration,inhalation
raf1,Target,raf1
Astragali radix,Herb,Astragali radix
slc6a4,Gene,slc6a4
slc6a3,Gene,slc6a3
htr1a,Target,htr1a
gabra1,Target,gabra1
cynaroside,Ingredient,cynaroside
egf,Target,egf
hsp90aa1,Target,hsp90aa1
ifn-γ,Cytokine,ifn-γ
il-22,Cytokine,il-22
molecular dynamics simulation,Evidence,molecular dynamics simulation
ppar-γ,Target,ppar-γ
il-23,Cytokine,il-23
fkbp5,Gene,fkbp5
icariin,Ingredient,icariin
Phellodendri cortex,Herb,Phellodendri cortex
bv2 cell,Species,bv2 cell
oprm1,Gene,oprm1
crem,Target,crem
ar,Target,ar
esr2,Target,esr2
nos2,Target,nos2
pde5a,Target,pde5a
geniposide,Ingredient,geniposide
magnolol,Ingredient,magnolol
honokiol,Ingredient,honokiol
darts,Evidence,darts
kynurenine pathway,Pathway,kynurenine pathway
ccl2,Cytokine,ccl2
verbascoside,Ingredient,verbascoside
oral gavage,Administration,oral gavage
xiao-chai-hu-tang,Formula,xiao-chai-hu-tang
isorhamnetin,Ingredient,isorhamnetin
prkaca,Target,prkaca
ppara,Target,ppara
kaiyu zhishen decoction,Formula,kaiyu zhishen decoction
ido1,Gene,ido1
maob,Target,maob
shugan wendan decoction,Formula,shugan wendan decoction
casp1,Target,casp1
atf3,Target,atf3
catechin,Ingredient,catechin
protocatechuic acid,Ingredient,protocatechuic acid
yangxin decoction,Formula,yangxin decoction
dehydrocostus lactone,Ingredient,dehydrocostus lactone
isocarboxazid,Pharmacology,isocarboxazid
kaixinsan powder,Formula,kaixinsan powder
ginsenoside rg1,Ingredient,ginsenoside rg1
in vitro study,Evidence,in vitro study
jatrorrhizine,Ingredient,jatrorrhizine
crp,Cytokine,crp
il10,Gene,il10
ampk signaling pathway,Pathway,ampk signaling pathway
c57bl/6 mouse,Species,c57bl/6 mouse
prospective study,Evidence,prospective study
gria1,Target,gria1
changpu san,Formula,changpu san
tangeritin,Ingredient,tangeritin
htr2a,Gene,htr2a
35168522,Paper,35168522
37143014,Paper,37143014
37248211,Paper,37248211
34446530,Paper,34446530
40466510,Paper,40466510
36948325,Paper,36948325
39648209,Paper,39648209
39426604,Paper,39426604
42088582,Paper,42088582
27693978,Paper,27693978
38262525,Paper,38262525
28807166,Paper,28807166
34551699,Paper,34551699
32457610,Paper,32457610
39620153,Paper,39620153
28925891,Paper,28925891
36949321,Paper,36949321
38983910,Paper,38983910
36969689,Paper,36969689
41163407,Paper,41163407
37159675,Paper,37159675
33116523,Paper,33116523
9646895,Paper,9646895
35496318,Paper,35496318
39253375,Paper,39253375
41100813,Paper,41100813
40018358,Paper,40018358
37631092,Paper,37631092
36873772,Paper,36873772
36682244,Paper,36682244
31370200,Paper,31370200
25183301,Paper,25183301
24697344,Paper,24697344
40515694,Paper,40515694
35152089,Paper,35152089
40374592,Paper,40374592
34225013,Paper,34225013
39528081,Paper,39528081
33466877,Paper,33466877
37930334,Paper,37930334
30396632,Paper,30396632
40033393,Paper,40033393
41437027,Paper,41437027
38808079,Paper,38808079
31780032,Paper,31780032
32147048,Paper,32147048
39701700,Paper,39701700
37255171,Paper,37255171
40785662,Paper,40785662
34636498,Paper,34636498
19507266,Paper,19507266
36791924,Paper,36791924
36921619,Paper,36921619
36529248,Paper,36529248
37897838,Paper,37897838
34049476,Paper,34049476
38306565,Paper,38306565
24761171,Paper,24761171
39157399,Paper,39157399
34623754,Paper,34623754
35232229,Paper,35232229
34840949,Paper,34840949
28851961,Paper,28851961
39140625,Paper,39140625
33324063,Paper,33324063
30963358,Paper,30963358
38694562,Paper,38694562
37802855,Paper,37802855
38152691,Paper,38152691
41015814,Paper,41015814
36698870,Paper,36698870
36774722,Paper,36774722
40154896,Paper,40154896
40382939,Paper,40382939
40945251,Paper,40945251
37597362,Paper,37597362
39197805,Paper,39197805
41061289,Paper,41061289
39515106,Paper,39515106
37632305,Paper,37632305
34968660,Paper,34968660
39687683,Paper,39687683
38375048,Paper,38375048
38628641,Paper,38628641
41273446,Paper,41273446
40541752,Paper,40541752
41225027,Paper,41225027
37808199,Paper,37808199
40998134,Paper,40998134
29808808,Paper,29808808
37562092,Paper,37562092
41724290,Paper,41724290
21933701,Paper,21933701
33629558,Paper,33629558
38941409,Paper,38941409
18343064,Paper,18343064
36844911,Paper,36844911
41485625,Paper,41485625
30841419,Paper,30841419
40127829,Paper,40127829
30687098,Paper,30687098
39957155,Paper,39957155
36536902,Paper,36536902
33825416,Paper,33825416
40179998,Paper,40179998
36039087,Paper,36039087
41802506,Paper,41802506
35111057,Paper,35111057
24015243,Paper,24015243
36545317,Paper,36545317
20673169,Paper,20673169
37924576,Paper,37924576
36279723,Paper,36279723
37751044,Paper,37751044
35190952,Paper,35190952
38633609,Paper,38633609
24914308,Paper,24914308
24486208,Paper,24486208
40969945,Paper,40969945
31781287,Paper,31781287
37664720,Paper,37664720
40912487,Paper,40912487
35906133,Paper,35906133
34391441,Paper,34391441
29728023,Paper,29728023
36339629,Paper,36339629
29864926,Paper,29864926
38451006,Paper,38451006
37263314,Paper,37263314
38551057,Paper,38551057
29863014,Paper,29863014
21791239,Paper,21791239
39295891,Paper,39295891
25210314,Paper,25210314
32923002,Paper,32923002
42266144,Paper,42266144
31022598,Paper,31022598
15642599,Paper,15642599
34385814,Paper,34385814
40686183,Paper,40686183
22019334,Paper,22019334
36099982,Paper,36099982
41894346,Paper,41894346
40028110,Paper,40028110
39603396,Paper,39603396
39512328,Paper,39512328
26889228,Paper,26889228
34467737,Paper,34467737
25422553,Paper,25422553
21368416,Paper,21368416
24137289,Paper,24137289
32185198,Paper,32185198
29843044,Paper,29843044
33167098,Paper,33167098
41038327,Paper,41038327
25427198,Paper,25427198
32348951,Paper,32348951
41727502,Paper,41727502
23947143,Paper,23947143
29217494,Paper,29217494
27413389,Paper,27413389
41047379,Paper,41047379
37295570,Paper,37295570
37277081,Paper,37277081
38675471,Paper,38675471
22414105,Paper,22414105
41547067,Paper,41547067
36408279,Paper,36408279
35462897,Paper,35462897
40427467,Paper,40427467
40708436,Paper,40708436
37844745,Paper,37844745
32178272,Paper,32178272
41780614,Paper,41780614
35881212,Paper,35881212
40682677,Paper,40682677
38074876,Paper,38074876
38631487,Paper,38631487
31911246,Paper,31911246
39637473,Paper,39637473
41794258,Paper,41794258
39094756,Paper,39094756
31328996,Paper,31328996
40816588,Paper,40816588
38972528,Paper,38972528
22196583,Paper,22196583
36046834,Paper,36046834
35088681,Paper,35088681
40453654,Paper,40453654
36278199,Paper,36278199
37764277,Paper,37764277
34334273,Paper,34334273
38572433,Paper,38572433
40716620,Paper,40716620
35847012,Paper,35847012
40348996,Paper,40348996
38217462,Paper,38217462
35589704,Paper,35589704
39701046,Paper,39701046
36574791,Paper,36574791
34900345,Paper,34900345
40077679,Paper,40077679
39971013,Paper,39971013
41139445,Paper,41139445
34049474,Paper,34049474
35924058,Paper,35924058
35143936,Paper,35143936
41033421,Paper,41033421
40657643,Paper,40657643
32810624,Paper,32810624
22450800,Paper,22450800
24974002,Paper,24974002
41115486,Paper,41115486
33069838,Paper,33069838
37315645,Paper,37315645
37745719,Paper,37745719
25719303,Paper,25719303
37258428,Paper,37258428
41218379,Paper,41218379
38479544,Paper,38479544
41237868,Paper,41237868
35098831,Paper,35098831
37925093,Paper,37925093
41213440,Paper,41213440
40907728,Paper,40907728
40290440,Paper,40290440
36676679,Paper,36676679
36873540,Paper,36873540
38113631,Paper,38113631
37948105,Paper,37948105
38851983,Paper,38851983
40403895,Paper,40403895
40906192,Paper,40906192
38850305,Paper,38850305
32754030,Paper,32754030
40506009,Paper,40506009
34979889,Paper,34979889
37944872,Paper,37944872
37612866,Paper,37612866
41242308,Paper,41242308
39408591,Paper,39408591
38457106,Paper,38457106
40881230,Paper,40881230
40769438,Paper,40769438
36604883,Paper,36604883
33120798,Paper,33120798
40134975,Paper,40134975
25821499,Paper,25821499
39367470,Paper,39367470
40945253,Paper,40945253
40727849,Paper,40727849
31259837,Paper,31259837
29907576,Paper,29907576
41376232,Paper,41376232
36867647,Paper,36867647
39247617,Paper,39247617
37015141,Paper,37015141
35960108,Paper,35960108
27774110,Paper,27774110
41074408,Paper,41074408
31016194,Paper,31016194
35910879,Paper,35910879
37068818,Paper,37068818
37266323,Paper,37266323
40753796,Paper,40753796
35926637,Paper,35926637
29454341,Paper,29454341
40469980,Paper,40469980
40778325,Paper,40778325
39323936,Paper,39323936
15010661,Paper,15010661
29540339,Paper,29540339
38449668,Paper,38449668
38915473,Paper,38915473
40195969,Paper,40195969
39319351,Paper,39319351
32765632,Paper,32765632
34369698,Paper,34369698
38726147,Paper,38726147
36951085,Paper,36951085
35089211,Paper,35089211
41409594,Paper,41409594
38026979,Paper,38026979
36316904,Paper,36316904
35244051,Paper,35244051
34490139,Paper,34490139
36126781,Paper,36126781
39241390,Paper,39241390
38296172,Paper,38296172
34627986,Paper,34627986
38490155,Paper,38490155
39385284,Paper,39385284
38815404,Paper,38815404
40547671,Paper,40547671
39467428,Paper,39467428
40550295,Paper,40550295
40425078,Paper,40425078
39770479,Paper,39770479
39904199,Paper,39904199
36045534,Paper,36045534
40481474,Paper,40481474
34976096,Paper,34976096
40803031,Paper,40803031
39486672,Paper,39486672
38704913,Paper,38704913
41307677,Paper,41307677
35717786,Paper,35717786
41045619,Paper,41045619
36440424,Paper,36440424
36431060,Paper,36431060
40617360,Paper,40617360
34447243,Paper,34447243
41164411,Paper,41164411
40621015,Paper,40621015
37657207,Paper,37657207
40221743,Paper,40221743
35003290,Paper,35003290
39041272,Paper,39041272
35230627,Paper,35230627
38582152,Paper,38582152
41101552,Paper,41101552
36560929,Paper,36560929
41448368,Paper,41448368
34880597,Paper,34880597
41189264,Paper,41189264
39263345,Paper,39263345
36070047,Paper,36070047
41015074,Paper,41015074
40915371,Paper,40915371
38007768,Paper,38007768
38174416,Paper,38174416
37847347,Paper,37847347
41377151,Paper,41377151
39684318,Paper,39684318
38004472,Paper,38004472
40157401,Paper,40157401
34471414,Paper,34471414
40816580,Paper,40816580
38218856,Paper,38218856
41391369,Paper,41391369
40064322,Paper,40064322
41763619,Paper,41763619
40231535,Paper,40231535
40910010,Paper,40910010
40740639,Paper,40740639
39884598,Paper,39884598
32256358,Paper,32256358
